[2024-08-19 04:54:22]  [ERROR] - Incorrect table definition; there can be only one auto column and it must be defined as a key
[2024-08-20 20:46:59]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-20 20:47:30]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-20 21:09:57]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-20 17:41:01]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-20 17:42:20]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-20 17:43:44]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-20 17:48:22]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-20 17:51:04]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-20 17:52:41]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-20 17:55:43]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-20 18:12:02]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-20 18:13:38]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-21 16:58:26]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-21 16:58:46]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-21 16:59:14]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-21 16:59:41]  [WARNING] - nadeeshamedagama12@gmail.com or 0766460393 is already taken
[2024-08-21 17:00:00]  [WARNING] - nadeeshamedagama12@gmail.com or 0766460396 is already taken
[2024-08-21 17:00:00]  [INFO] - register.php : User data inserted successfully
[2024-08-21 17:00:15]  [INFO] - retrieve data from users table successfully
[2024-08-21 17:00:15]  [INFO] - User : nadeesha12 login successfull. redirect to the index page.
[2024-08-21 03:42:19]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-21 05:10:42]  [INFO] - get the suplier data in db successfully
[2024-08-21 05:12:51]  [INFO] - get the suplier data in db successfully
[2024-08-21 05:14:45]  [INFO] - get the suplier data in db successfully
[2024-08-21 05:15:21]  [INFO] - get the suplier data in db successfully
[2024-08-21 05:15:34]  [INFO] - get the suplier data in db successfully
[2024-08-21 05:17:16]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:41:12]  [INFO] - Admin: thush login successfull. redrect to the admin_panel
[2024-08-21 14:41:12]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:44:51]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:44:52]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:44:52]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:44:52]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:44:55]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:45:40]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:45:41]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:46:02]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:46:02]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:47:16]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:47:19]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:47:32]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:47:32]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:47:32]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:47:38]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:54:41]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:54:41]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:56:37]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:56:39]  [INFO] - get the suplier data in db successfully
[2024-08-21 14:59:28]  [INFO] - get the supplier data in db successfully
[2024-08-21 14:59:30]  [INFO] - get the supplier data in db successfully
[2024-08-21 15:01:22]  [INFO] - suppler verify successfully
[2024-08-21 15:01:22]  [INFO] - get the supplier data in db successfully
[2024-08-21 15:01:26]  [INFO] - supplier verify successfully
[2024-08-21 15:01:26]  [INFO] - get the supplier data in db successfully
[2024-08-21 20:22:17]  [WARNING] - nadeeshamedagama123@gmail.com or 0766460397 is already taken
[2024-08-21 20:22:17]  [INFO] - register.php : User data inserted successfully
[2024-08-21 20:22:27]  [INFO] - Retrieve data from Users table Successfully
[2024-08-21 20:22:48]  [INFO] - Retrieve data from Users table Successfully
[2024-08-21 20:22:48]  [INFO] - User : nadeesha123 Login Successfully. Redirect to the Index page.
[2024-08-21 20:34:30]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-21 20:35:03]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-21 20:35:30]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-21 21:01:03]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-21 21:02:00]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-21 21:05:22]  [WARNING] - nadeeshamedagama@gmail.com or 0766460393 is already taken
[2024-08-23 15:03:52]  [INFO] - get the supplier data in db successfully
[2024-08-26 05:05:20]  [INFO] - Admin: thush login successfully. Redirect to the admin_panel
[2024-08-26 05:05:20]  [INFO] - get the supplier data in db successfully
[2024-08-26 05:05:24]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:12:25]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:12:39]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:12:39]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:12:40]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:13:32]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:14:25]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:25:43]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:25:43]  [INFO] - 3 id delete successfully
[2024-08-26 06:25:43]  [INFO] - get flowers_category data successfully
[2024-08-26 06:25:50]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:25:50]  [INFO] - 3 id delete successfully
[2024-08-26 06:25:50]  [INFO] - get flowers_category data successfully
[2024-08-26 06:25:52]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:25:52]  [INFO] - 2 id delete successfully
[2024-08-26 06:25:52]  [INFO] - get flowers_category data successfully
[2024-08-26 06:27:15]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:27:15]  [INFO] - 2 id delete successfully
[2024-08-26 06:27:15]  [INFO] - get flowers_category data successfully
[2024-08-26 06:27:17]  [INFO] - get the supplier data in db successfully
[2024-08-26 06:27:17]  [INFO] - 1 id delete successfully
[2024-08-26 06:27:17]  [INFO] - get flowers_category data successfully
[2024-08-26 06:36:29]  [INFO] - 1 id delete successfully
[2024-08-27 17:10:59]  [INFO] - Admin: thush login successfully. Redirect to the admin_panel
[2024-08-27 17:10:59]  [INFO] - get the supplier data in db successfully
[2024-08-27 17:10:59]  [INFO] - get flowers_category data successfully
[2024-08-27 17:13:41]  [INFO] - get flowers_category data successfully
[2024-08-27 17:14:03]  [INFO] - get flowers_category data successfully
[2024-08-27 17:14:03]  [ERROR] - Unknown column '$add_category' in 'field list'
[2024-08-27 17:14:07]  [INFO] - get flowers_category data successfully
[2024-08-27 17:14:07]  [ERROR] - Unknown column '$add_category' in 'field list'
[2024-08-27 17:15:13]  [INFO] - get flowers_category data successfully
[2024-08-27 17:15:13]  [INFO] - category: $add_category added successfully
[2024-08-27 17:15:16]  [INFO] - get flowers_category data successfully
[2024-08-27 17:15:16]  [INFO] - category: $add_category added successfully
[2024-09-03 03:13:16]  [INFO] - Admin: thush login successfully. Redirect to the admin_panel
[2024-09-03 03:13:16]  [INFO] - get the supplier data in db successfully
[2024-09-03 03:13:16]  [INFO] - get flowers_category data successfully
[2024-09-03 03:16:15]  [INFO] - get flowers_category data successfully
[2024-09-03 03:16:48]  [INFO] - get flowers_category data successfully
[2024-09-03 03:16:48]  [INFO] - category: $add_category added successfully
[2024-09-03 03:16:52]  [INFO] - get flowers_category data successfully
[2024-09-03 03:16:52]  [INFO] - category: $add_category added successfully
[2024-09-03 03:17:21]  [INFO] - get flowers_category data successfully
[2024-09-03 03:17:21]  [INFO] - category: $add_category added successfully
[2024-09-03 03:18:27]  [INFO] - 4 id delete successfully
[2024-09-03 03:18:27]  [INFO] - get flowers_category data successfully
[2024-09-03 03:18:30]  [INFO] - 7 id delete successfully
[2024-09-03 03:18:30]  [INFO] - get flowers_category data successfully
[2024-09-03 03:18:32]  [INFO] - 8 id delete successfully
[2024-09-03 03:18:32]  [INFO] - get flowers_category data successfully
[2024-09-03 03:18:35]  [INFO] - 8 id delete successfully
[2024-09-03 03:18:35]  [INFO] - get flowers_category data successfully
[2024-09-03 03:18:39]  [INFO] - 8 id delete successfully
[2024-09-03 03:18:39]  [INFO] - get flowers_category data successfully
[2024-09-03 03:18:41]  [INFO] - 8 id delete successfully
[2024-09-03 03:18:41]  [INFO] - get flowers_category data successfully
[2024-09-03 03:25:56]  [INFO] - 8 id delete successfully
[2024-09-03 03:25:56]  [INFO] - get flowers_category data successfully
[2024-09-03 03:25:59]  [INFO] - category: $add_category added successfully
[2024-09-03 03:25:59]  [INFO] - get flowers_category data successfully
[2024-09-03 03:26:02]  [INFO] - category: $add_category added successfully
[2024-09-03 03:26:02]  [INFO] - get flowers_category data successfully
[2024-09-03 03:26:06]  [INFO] - category: $add_category added successfully
[2024-09-03 03:26:06]  [INFO] - get flowers_category data successfully
[2024-09-03 03:26:38]  [INFO] - category: $add_category added successfully
[2024-09-03 03:26:38]  [INFO] - get flowers_category data successfully
[2024-09-03 03:26:39]  [INFO] - 12 id delete successfully
[2024-09-03 03:26:39]  [INFO] - get flowers_category data successfully
[2024-09-03 03:26:41]  [INFO] - 11 id delete successfully
[2024-09-03 03:26:41]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:48]  [WARNING] - user input is empty
[2024-09-03 03:31:48]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:49]  [WARNING] - user input is empty
[2024-09-03 03:31:49]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:49]  [WARNING] - user input is empty
[2024-09-03 03:31:49]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:50]  [WARNING] - user input is empty
[2024-09-03 03:31:50]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:50]  [WARNING] - user input is empty
[2024-09-03 03:31:50]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:50]  [WARNING] - user input is empty
[2024-09-03 03:31:50]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:50]  [WARNING] - user input is empty
[2024-09-03 03:31:50]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:50]  [WARNING] - user input is empty
[2024-09-03 03:31:50]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:50]  [WARNING] - user input is empty
[2024-09-03 03:31:50]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:51]  [WARNING] - user input is empty
[2024-09-03 03:31:51]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:51]  [WARNING] - user input is empty
[2024-09-03 03:31:51]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:51]  [WARNING] - user input is empty
[2024-09-03 03:31:51]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:51]  [WARNING] - user input is empty
[2024-09-03 03:31:51]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:55]  [WARNING] - user input is empty
[2024-09-03 03:31:55]  [INFO] - get flowers_category data successfully
[2024-09-03 03:31:58]  [WARNING] - user input is empty
[2024-09-03 03:31:58]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:45]  [WARNING] - user input is empty
[2024-09-03 03:33:45]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:50]  [INFO] - category: $add_category added successfully
[2024-09-03 03:33:50]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:53]  [WARNING] - user input is empty
[2024-09-03 03:33:53]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:55]  [WARNING] - user input is empty
[2024-09-03 03:33:55]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:55]  [WARNING] - user input is empty
[2024-09-03 03:33:55]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:56]  [WARNING] - user input is empty
[2024-09-03 03:33:56]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:56]  [WARNING] - user input is empty
[2024-09-03 03:33:56]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:56]  [WARNING] - user input is empty
[2024-09-03 03:33:56]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:56]  [WARNING] - user input is empty
[2024-09-03 03:33:56]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:56]  [WARNING] - user input is empty
[2024-09-03 03:33:56]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:56]  [WARNING] - user input is empty
[2024-09-03 03:33:56]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:57]  [WARNING] - user input is empty
[2024-09-03 03:33:57]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:57]  [WARNING] - user input is empty
[2024-09-03 03:33:57]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:57]  [WARNING] - user input is empty
[2024-09-03 03:33:57]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:57]  [WARNING] - user input is empty
[2024-09-03 03:33:57]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:58]  [WARNING] - user input is empty
[2024-09-03 03:33:58]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:59]  [WARNING] - user input is empty
[2024-09-03 03:33:59]  [INFO] - get flowers_category data successfully
[2024-09-03 03:33:59]  [WARNING] - user input is empty
[2024-09-03 03:33:59]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:00]  [WARNING] - user input is empty
[2024-09-03 03:34:00]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:00]  [WARNING] - user input is empty
[2024-09-03 03:34:00]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:00]  [WARNING] - user input is empty
[2024-09-03 03:34:00]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:01]  [WARNING] - user input is empty
[2024-09-03 03:34:01]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:02]  [WARNING] - user input is empty
[2024-09-03 03:34:02]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:02]  [WARNING] - user input is empty
[2024-09-03 03:34:02]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:03]  [WARNING] - user input is empty
[2024-09-03 03:34:03]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:03]  [WARNING] - user input is empty
[2024-09-03 03:34:03]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:03]  [WARNING] - user input is empty
[2024-09-03 03:34:03]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:03]  [WARNING] - user input is empty
[2024-09-03 03:34:03]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:04]  [WARNING] - user input is empty
[2024-09-03 03:34:04]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:04]  [WARNING] - user input is empty
[2024-09-03 03:34:04]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:06]  [WARNING] - user input is empty
[2024-09-03 03:34:06]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:07]  [WARNING] - user input is empty
[2024-09-03 03:34:07]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:07]  [WARNING] - user input is empty
[2024-09-03 03:34:07]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:07]  [WARNING] - user input is empty
[2024-09-03 03:34:07]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:38]  [WARNING] - user input is empty
[2024-09-03 03:34:38]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:42]  [WARNING] - user input is empty
[2024-09-03 03:34:42]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:44]  [WARNING] - user input is empty
[2024-09-03 03:34:44]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:45]  [WARNING] - user input is empty
[2024-09-03 03:34:45]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:45]  [WARNING] - user input is empty
[2024-09-03 03:34:45]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:46]  [WARNING] - user input is empty
[2024-09-03 03:34:46]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:47]  [WARNING] - user input is empty
[2024-09-03 03:34:47]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:48]  [WARNING] - user input is empty
[2024-09-03 03:34:48]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:48]  [WARNING] - user input is empty
[2024-09-03 03:34:48]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:49]  [WARNING] - user input is empty
[2024-09-03 03:34:49]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:49]  [WARNING] - user input is empty
[2024-09-03 03:34:49]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:50]  [WARNING] - user input is empty
[2024-09-03 03:34:50]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:51]  [WARNING] - user input is empty
[2024-09-03 03:34:51]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:51]  [WARNING] - user input is empty
[2024-09-03 03:34:51]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:52]  [WARNING] - user input is empty
[2024-09-03 03:34:52]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:52]  [WARNING] - user input is empty
[2024-09-03 03:34:52]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:52]  [WARNING] - user input is empty
[2024-09-03 03:34:52]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:52]  [WARNING] - user input is empty
[2024-09-03 03:34:52]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:52]  [WARNING] - user input is empty
[2024-09-03 03:34:52]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:53]  [WARNING] - user input is empty
[2024-09-03 03:34:53]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:53]  [WARNING] - user input is empty
[2024-09-03 03:34:53]  [INFO] - get flowers_category data successfully
[2024-09-03 03:34:53]  [WARNING] - user input is empty
[2024-09-03 03:34:53]  [INFO] - get flowers_category data successfully
[2024-09-03 03:36:45]  [WARNING] - user input is empty
[2024-09-03 03:36:45]  [INFO] - get flowers_category data successfully
[2024-09-03 03:38:20]  [WARNING] - user input is empty
[2024-09-03 03:38:20]  [INFO] - get flowers_category data successfully
[2024-09-03 03:38:25]  [WARNING] - user input is empty
[2024-09-03 03:38:25]  [INFO] - get flowers_category data successfully
[2024-09-03 03:38:32]  [INFO] - category: $add_category added successfully
[2024-09-03 03:38:32]  [INFO] - get flowers_category data successfully
[2024-09-03 03:38:38]  [INFO] - category: $add_category added successfully
[2024-09-03 03:38:38]  [INFO] - get flowers_category data successfully
[2024-09-03 03:38:41]  [INFO] - 15 id delete successfully
[2024-09-03 03:38:41]  [INFO] - get flowers_category data successfully
[2024-09-03 03:39:44]  [INFO] - 15 id delete successfully
[2024-09-03 03:39:44]  [INFO] - get flowers_category data successfully
[2024-09-03 03:39:47]  [INFO] - 15 id delete successfully
[2024-09-03 03:39:47]  [INFO] - get flowers_category data successfully
[2024-09-03 03:39:49]  [WARNING] - user input is empty
[2024-09-03 03:39:49]  [INFO] - get flowers_category data successfully
[2024-09-03 03:40:03]  [WARNING] - user input is empty
[2024-09-03 03:40:03]  [INFO] - get flowers_category data successfully
[2024-09-03 03:41:43]  [WARNING] - user input is empty
[2024-09-03 03:41:43]  [INFO] - get flowers_category data successfully
[2024-09-03 03:41:46]  [WARNING] - user input is empty
[2024-09-03 03:41:46]  [INFO] - get flowers_category data successfully
[2024-09-03 03:41:55]  [WARNING] - user input is empty
[2024-09-03 03:41:55]  [INFO] - get flowers_category data successfully
[2024-09-03 03:42:00]  [INFO] - category: $add_category added successfully
[2024-09-03 03:42:00]  [INFO] - get flowers_category data successfully
[2024-09-03 03:42:04]  [INFO] - category: $add_category added successfully
[2024-09-03 03:42:04]  [INFO] - get flowers_category data successfully
[2024-09-03 03:42:29]  [INFO] - 17 id delete successfully
[2024-09-03 03:42:29]  [INFO] - get flowers_category data successfully
[2024-09-03 03:42:30]  [INFO] - 14 id delete successfully
[2024-09-03 03:42:30]  [INFO] - get flowers_category data successfully
[2024-09-03 03:42:31]  [INFO] - 13 id delete successfully
[2024-09-03 03:42:31]  [INFO] - get flowers_category data successfully
[2024-09-03 03:42:32]  [INFO] - 10 id delete successfully
